text,id_str 
Inflight beer: How brewers make craft beers for high altitude https://t.co/CpC8ieUnHX https://t.co/e75i3Y6sK0,849069265189838849
"What do Hill Republicans think of President Trump's tax plan? ""Not even close"" to reform, one GOP aide says… https://t.co/EsoFwkH6L3",857395373656215552
There are now just 12 states that don’t allow same-sex unions. http://t.co/H27a5gO2kE via @HLNtv http://t.co/vdv2zelx2q,572835209990840322
"Pres. Trump may have to clear out more time in his a.m. schedule. ""Fox &amp; Friends"" is getting an expanded time slot… https://t.co/turEKMgdOY",915694905946771462
"Unable to afford a car, grieving Indian man carries wife's body home from the hospital https://t.co/QR3C8v5xBs https://t.co/TMEQ2jDt65",769207781266186240
Taiwan's first female president walks a political tightrope as she takes office https://t.co/whnomD5QHL https://t.co/O1bu3K82Yh,733467175738974209
.@HillaryClinton: I'll give Republicans bear hugs “whether they like it or not” https://t.co/rvZtDybOgC #DemTownHall https://t.co/XEiN4HqbI5,691833923123429376
"Kellyanne Conway: Trump ""believes that it's time to move on,"" and that some of Obama's moves on Russia seem symbolic https://t.co/LMpi32siEc",814631044615806976
Apple offers free battery replacement for iPhone 6S shutdown problem https://t.co/6lBLip1yOT https://t.co/8nq035G7z5,800822603460018177
"The U.S. has accepted just over 2,100 Syrian refugees since 2011. How one family is doing: https://t.co/ZOUEueZrDD https://t.co/HW1ddFnOmx",666522145326014464
"Teachers who walked out in Oklahoma were missing their students, so they set up a playdate https://t.co/bQGhUUOlYF https://t.co/g9JAS6yZMP",984214024895135745
Man arrested by FBI in connection with the kidnapping and death of an 11-year-old Navajo girl https://t.co/u3fTIqe54c,727692850222206978
Toyota wants to make it easy for car owners to turn their vehicles into profit-making machines… https://t.co/7thffJtcmr,793227563892113408
Elizabeth Warren on Trump: 'Nuclear war is bad for business' https://t.co/DclpCVVS8J https://t.co/RqS350AslZ,761219767499943936
Self-driving car company Waymo is giving out free rides to Phoenix-area residents https://t.co/kPfCZaI3X8 https://t.co/iVbKGePunU,857059494425243648
Former Gov. Arnold @Schwarzenegger joins @VanJones68 on #TheMessyTruth live town hall. Watch now on CNN. https://t.co/02HHBr49hy,849788761932275712
".@realDonaldTrump: @tedcruz ""is a very unstable person"" https://t.co/xqQ3gfyHnl https://t.co/3tFfNAqB2b",699349439392120833
"After 71 years, Wrigley Field will finally host a World Series game again https://t.co/FwJSrY9ItF https://t.co/pl930TWUPH",792010540465938432
That's a wrap on @TheGRAMMYs. What did you think? https://t.co/6BBXBp1qlA #GRAMMYs https://t.co/s9lky2Whhq,699451875301658624
Laura Ingraham will take week-long break from her Fox News show amid a controversy in which more than a dozen adver… https://t.co/hwAgbGqWiJ,980176689719316480
That time a Russian billionaire paid Trump $95 million for a mansion https://t.co/DcyCwLJ7HI https://t.co/L6ZnXXDqf6,758451920247848960
"Although the fever and aches may feel terrible, most people don't die from the flu. Here's a look at how this illne… https://t.co/gVNPkLFJGP",956268134608048133
Survival stories are starting to emerge amid wildfires' destruction. Several people were awakened by their dogs.… https://t.co/OEFh15eNX9,918352054564909061
Snapchat is facing backlash after introducing this Bob Marley lens  https://t.co/elTTXZzG98 https://t.co/Va32xY0YPY,722802633229123585
".@realDonaldTrump: ""Why do they always say that a Republican can't win Massachusetts""? http://t.co/UYpqI3w42L http://t.co/6q7mbGEfFw",655163387463254016
"A group of House Democrats will try to force delay in leadership vote, setting up potential challenge to Pelosi… https://t.co/IbQDi2VQ5d",798388813798264832
Friend of Charleston church shooter Dylann Roof indicted on charges of hiding info from FBI: http://t.co/s7siKuI70O http://t.co/Y2a1lEUsgq,644874192488427520
"After Cliven Bundy is arrested, armed occupiers in Oregon say they will turn themselves in. https://t.co/byZnMuy8zK https://t.co/SPEkU7D4UP",697770814817595392
"NSA Director Mike Rogers: ""Now is probably not the best time"" to pursue a joint cybersecurity initiative with Russi… https://t.co/BJHomKlFTK",889466477543346176
Hurricane Maria sent thousands fleeing devastation in Puerto Rico. Federal data obtained by CNN suggest migrants ha… https://t.co/0uEePSCRMI,967678340244140032
"Banish these words in 2016, school says https://t.co/y5CkKi2gEh https://t.co/eYp8tlWK1D",683333940288028672
A Japanese space start-up is developing the technology to create on-demand man-made meteors https://t.co/V1r950kIu9 https://t.co/4JSrIOLeLQ,790531795724951552
"The #DemConvention crowd chants, ""Deal me in!"" https://t.co/uCPC9WmMY2 #DemsInPhilly https://t.co/5mzVHEGzN8",758863347190079490
"Gone in 60 minutes: British driver unhurt after crashing his brand new Ferrari, just an hour after he purchased it… https://t.co/FtcGWEFXlT",891002863937343488
"Trump's stunning u-turns on NATO, China, Russia and Syria https://t.co/FphYVE2C25 https://t.co/YZ9DT8vmqU",852325077081362433
"A rise in divisive rhetoric is threatening to roll back human rights around the world, Amnesty International says… https://t.co/4MWwzLAeOF",834387276247465984
Prominent Mexican CEO says a Donald Trump win would cause 'a storm on the markets' https://t.co/yiQuCtGGgv https://t.co/DlLmiDHcSL,710100558426849281
JUST IN: President Obama and President-elect Trump arrive at the US Capitol for the #InaugurationDay ceremony… https://t.co/Sx7ADBV3F8,822475998423814144
"""We didn't realize our family was this broken."" Family freed from terrorist captivity begins journey of recovery… https://t.co/kxjJjPIJ66",919877084067041280
"President Trump: ""I was elected to represent the citizens of Pittsburgh, not Paris"" https://t.co/RxjRIfAQYK https://t.co/lWJRa9m0SU",870373063149355012
The Supreme Court just gave Democrats a much better chance of retaking the House in 2018 | Analysis by @CillizzaCNN… https://t.co/ENTEP3LgMq,975869040068562944
Two White House staffers are believed to have assisted Devin Nunes in gathering intelligence material… https://t.co/tXVYMvIgHV,847852243827269632
"At least 17 people were killed in a shooting at Marjory Stoneman Douglas High School in Parkland, Florida, authorit… https://t.co/UKsNPjAGE0",964027392296734721
"""I have hope now"": A firefighter describes life after his historic face transplant https://t.co/6bFuoLHLPi https://t.co/IMQMkFVJV4",769912677435076608
"Actor Sean Penn smoked a cigarette during an interview on ""The Late Show With Stephen Colbert,"" and viewers had a s… https://t.co/zbYICmpSMN",978645094692806658
Those who know Catalan President Puigdemont best believe one thing's certain -- he's always believed in independenc… https://t.co/3Gi0Syo6mE,917298102436065280
Donald Trump will deliver a major foreign policy speech in Washington today https://t.co/RsdnH7wJNl https://t.co/hcgwNn2nMr,725280969142472704
"Sanders: ""There was a significant coming-together between the two campaigns"" at the platform committee #DemsInPhilly https://t.co/WnCCCGHKd7",757779062349762560
"A pup named Eli wasn't able to digest food, so some creative doctors made a special throne https://t.co/QAIWL2h28I https://t.co/h0eyK4P3rJ",772479593093664769
"Exposure to the kind of blue light emitted by outdoor LEDs, smartphones and tablets may increase your risk of breas… https://t.co/JQ2FYeaqWE",990085982316826624
31-year-old man who helped repair homes damaged by Hurricane Harvey dies of flesh-eating bacteria… https://t.co/efhpXm6asU,923267967248461825
Carrie Fisher said in a recently released book that she and Harrison Ford had an affair on the set of #StarWars… https://t.co/FmPvIS5CRZ,813848600375623680
"First lady Melania Trump is unable to participate in events with G20 spouses due to protests, her spokesperson says… https://t.co/vk84oWR1nx",883285908832866305
"BREAKING: Russia's ambassador to Turkey was killed by a gunman who was heard shouting, ""Do not forget Aleppo!"" https://t.co/uMz6JNT5Eq",810904393121992707
"5 things for Tuesday:

- Manchester attack
- Russia investigation
- Trump
- Texas
- Alcohol and breast cancer… https://t.co/sPLqvVoGKc",866971592668139522
"Royal Caribbean is rescuing about 2,200 from San Juan, and will evacuate up to 1,000 more from the US Virgin Islands https://t.co/5IKTEeoTxV",913573254203363328
"Fox Sports ousts President Jamie Horowitz as his attorney pledges to defend against ""any slanderous accusations""… https://t.co/9LnbyYRHzL",881993021948125184
Saudi Arabia's prince is trying to help wean his country off its heavy reliance on oil https://t.co/uMI9S9ka6x https://t.co/VP15gyNpdA,715903294502268928
"Fashion designer and popular ""Project Runway"" contestant Mychael Knight has died, family spokesman says… https://t.co/HuAdcu6MMF",921020763632791554
"A colossal 3,000-year-old statue was unearthed from a pit in Cairo https://t.co/rbClSCrPf6 https://t.co/a6M3op8VkV",841167305757339648
It's do-or-die for Trump and the GOP health care bill https://t.co/JwN2ub1IRQ https://t.co/bldADJi7J7,859358423565180928
"Bernie Sanders on Trump calling Warren ""Pocahontas"": ""He's using incredibly insulting words"" https://t.co/Eu9xMr66p9 https://t.co/KXt3LfQodN",830230122032746496
Eric Trump pushes back on Forbes report alleging Eric Trump Foundation shifted charity money into Trump Organizatio… https://t.co/qhAkTboNDG,872657186580779015
Syria attack response looms over John Bolton's first week as national security adviser https://t.co/fl4Bp3ZLry https://t.co/KYikDpaZs8,983223034633912320
"If there were a ban on Muslims entering the United States, what would be different? https://t.co/wDNJNT2I22 https://t.co/J7BJzFt9xA",674758814739091460
"After nearly weeklong teacher walkout, Arizona governor signs education bill that includes pay raises for teachers… https://t.co/qCHSuCJYGi",992046385745850370
Jimmy Kimmel brings out his young son Billy to talk about health care https://t.co/qCZRqEGQft https://t.co/SMYA1dmAgQ,940567088091090945
What can be done to help veterans overcome homelessness? @POTUS discusses problems facing US vets tonight at 9p in… https://t.co/GceuA06O19,781252165709000704
.@randikayeCNN's investigation uncovered what could be a child trafficking scheme for adoptions. 9 ET tonight… https://t.co/GnXB0dtjhX,918642459315490818
"Elizabeth Warren: Trump is handing the Treasury to ""a Wall Street banker who helped cause the crash"" https://t.co/6HATodugmP",804134189108969477
Sri Lankan church service booklet prints the lyrics to Tupac Shakur's 'Hail Mary' instead of the Hail Mary prayer… https://t.co/vt2T1CfKeb,813330769343025152
Here's why some of the March for Our Lives demonstrators are wearing $1.05 price tags https://t.co/iMH5IYTu2Z https://t.co/aJFIQsY2Gq,977617064260141064
"Sen. Reid to Trump: ""Show America that racism, bullying and bigotry have no place in the White House or in America"" https://t.co/ovh1oPUkSd",798642019023388672
A 9-year-old diagnosed with HIV at 1 month old has been in remission for 8.5 years -- without regular treatment https://t.co/fz4j1wXBVw,889576009493774336
"Follow @willripleyCNN, who's reporting from inside North Korea https://t.co/hdkkqsrLYM https://t.co/ZxVKkJ91rg",685453266373734400
"Does the Trump immigration ban affect you or your loved ones? If so, we want to hear from you.… https://t.co/vxQmSajgMC",825637110774378496
@phmullen may we have permission to feature your video? Verify here: https://t.co/eoxdLebKQe,834126871520542720
Does your workout take you by traffic-laden roads? Walking along polluted streets may reduce health benefits for ol… https://t.co/z6JDbLs3pp,938694855617925120
"A suspect in the bombing at a Bangkok shire had bomb-making material in his room, Thai police say. http://t.co/zbnfbUICOo",637995532158373888
"Downton Abbey creator Julian Fellowes: ""It's good to leave a party when the people are still sorry that you go"" https://t.co/8hFtOKyjLg",683296187647156225
"A British tourist has been arrested in Dubai after reporting she was raped, legal advice group says… https://t.co/qOM6qWk2W4",800553075345915904
"""It's purely part of the apparatus of the Democratic Party"": Steve Bannon slams the Washington Post over the Roy Mo… https://t.co/ySAD4Mh8AH",928827264288149506
Hillary Clinton: I want to raise the minimum wage to $12 #CNNSOTU https://t.co/1FIKzrf8Kb https://t.co/lLCJUtcM1F,719152144016936961
"Chicago: America's most segregated city
https://t.co/2a6mnIGk3b https://t.co/h7G9xec2Iu",684354159647264769
The 7 most important polling trends of 2017 https://t.co/13XLWzkLwH https://t.co/I25MJXDtv8,947199390367789057
eHarmony is using its algorithms to help people find jobs  https://t.co/YXKTyn0Uhs https://t.co/DBHiImxEC8,715890580149170178
UFC star Conor McGregor charged with three counts of assault and one count of criminal mischief after alleged bus a… https://t.co/ISwNzXScuu,982246592840220674
"""Yo, can I have a seat with you?""

FSU football player shares lunch with autistic boy https://t.co/DMVb070c0E https://t.co/LVFKfdWMiD",771847769510309888
"With ""Leave"" holding a slight lead, UKIP leader Nigel Farage speaks: https://t.co/GGJzW37Vyc #EURefResults https://t.co/JwXJc6fav9",746180211876728832
NEW CNN/ORC poll: Americans break with Trump on immigration policy https://t.co/i7Dwr8mTCN https://t.co/Y4JSV600nd,842701154119225348
"Filmed from inside cars and hotel rooms, CNN's Justin Robertson gives us a rare insight into life in Pyongyang, Nor… https://t.co/ePIBKaUbUO",945842301796081665
Donald Trump has long spoken aggressively about North Korea's nuclear threat. Here's a look back. https://t.co/SGINk5q5en,895433070236622849
US Ambassador to the United Nations Nikki Haley slams Russia at the Republican retreat https://t.co/6UdVsCH3uf https://t.co/9RejGKKqa5,959262876891533312
This newly discovered species of moth has been named after Donald Trump. Can you guess why? https://t.co/5SW3ZXz0hW https://t.co/zI4T3KVsDy,821907785961050115
https://t.co/qqljMsmH6L,815259758659858433
Daily fantasy sports banned in NY; cease and desist orders issued to DraftKings and FanDuel https://t.co/GwZNCielHe https://t.co/GoHfVB3OOH,664252632257679360
George Clooney praises Parkland survivors in open letter ahead of March for Our Lives https://t.co/TuF7QXqvU5 https://t.co/TnaWh1jlVB,977253668109025282
Journalist says Fox News host Eric Bolling's lawsuit doesn't scare him https://t.co/W76S3pGaEA,896816142492237824
"#MarchMadness #CNNBrackets winner is @JohnKingCNN, followed by @BillWeirCNN &amp; @SanjayGuptaCNN http://t.co/AajK0D96Qx http://t.co/S1osQwzjkF",585464595990585344
Haters gonna sue: Taylor Swift hit with copyright infringement lawsuit https://t.co/QPqTXxcMs4 https://t.co/n8dCC54VAh,661179458427203587
Oil crash sparks #OPEC revolt against Saudis https://t.co/6SIr4ZsCd8 via @CNNMoney https://t.co/sAFtyCrrl2,668953063546331136
A Ukrainian pilot in Russian custody has been found guilty of murder https://t.co/V5Hyc2eKRr https://t.co/pN6QW4xYQh,711864682529816576
Coffee wars? It appears more java addicts are starting to buy coffee at Dunkin' Donuts instead of Starbucks lately… https://t.co/Ba4GxzQiAQ,845631093218971648
"""Black Panther"" brings in a record-breaking box office weekend https://t.co/iA2qQf7Jln https://t.co/xYZ4Bono8e",965288602317021185
"“It just blows in sideways, behind you, every which way,” @CNN_Oppmann reports from Cuba as Irma heads toward FL https://t.co/8qQTK9J9A8",906541586451976193
President Trump is presenting the Commander in Chief’s Trophy to the US Military Academy football team at the White… https://t.co/KdnRIGuSAW,991347197307473921
"President Trump lashes out at London Mayor Sadiq Khan, again https://t.co/QjFNKNPACG",871741717178875904
Greenpeace is blasting Samsung for failing to detail how it will dispose of the recalled Galaxy Note 7s https://t.co/ajHAjOnWgA,793397420918972417
‘Cars 3’ is little more than a tolerable experience for parents who chauffeur their kids to the movie… https://t.co/nMFNoZgv9P,875509735126126593
Wreckage from a US aircraft carrier sunk by the Japanese during World War II was found 500 miles off the Australian… https://t.co/bxoJictkFm,970856760339771392
BREAKING: Jacob Zuma is resigning as President of South Africa https://t.co/IG7ggkHOi3 https://t.co/yrtQoOHN6d,963882225786908672
"This video may look like a time-lapse, but the mesmerizing footage shows soap bubbles freezing in real time… https://t.co/liPXqAl1ik",821102610266595328
Following the NCAA men's #FinalFour? Here's a quick guide to get you started. https://t.co/8ea2CcxYCG https://t.co/nbSQnYJYus,716040558968455174
Bill Clinton is literally hiding between two Bushes in this photo https://t.co/RWb9F3hUSq https://t.co/Rjo33HOSPd,885992216228974592
"Russian hackers breached accounts of GOP individuals and groups before the election, US intel believes… https://t.co/hXDZwtNTqP",808449485315723264
Delta says it will buy at least 75 of Bombardier's new CS100 jets https://t.co/ZbqlFK7nf4 https://t.co/1SYdnARn8c,725856509280800769
Former South Carolina police officer Michael Slager has been sentenced to 20 years in federal prison for the 2015 f… https://t.co/PhGm4KMaNa,938833018772389894
Speed skater Ted-Jan Bloemen gets paid in cryptocurrency https://t.co/kIFZiUasSv https://t.co/ROvxTgAY3E,962381920733749249
"In honor of #WorldBookDay, here’s a look at 15 of the world's most exquisite libraries https://t.co/YbC9unMEnv https://t.co/U7wFjKSH4h",705373795272495104
"Second terror plot foiled in 24 hours, after arresting six people in raids across southeast England, UK police say… https://t.co/G5XPuMbdDq",857911649965101056
"Outgoing Secretary of State Rex Tillerson called Washington a ""very mean-spirited town"" in his goodbye address to U… https://t.co/FdB0E1sdoQ",977032674681540609
"Allison Janney wins best actress in a supporting role for “I, Tonya” #Oscars https://t.co/Zg9aOU8eLN https://t.co/eaS2GV7YLS",970486827995074560
A 12-year-old boy who survived cancer finally got his wish: a kiss from Pope Francis https://t.co/lZqCCbVV6b https://t.co/Ncy22YwUuu,979134701712695298
"Senate cafeteria workers stiffed over $1 million in wages, according to federal investigation… https://t.co/HxgQF8t92h",814910429680046080
"Between 2007 and 2014, 30% of African elephants disappeared: https://t.co/hRYt72N7RE https://t.co/0jZzUOyLNo",813287376755761152
"CNN Legal Analyst: Abuse of power, not obstruction, should keep Trump's legal team on edge https://t.co/KgvH5Xwy3f https://t.co/yMo4MFZbYl",875422663216431104
"Melania Trump announced she took down her website, acknowledging it contained inaccuracies https://t.co/dr9GcoQbAi https://t.co/9J8eCQsT13",758759941108883457
"Stanford rape victim: ""Most importantly, thank you to the two men who saved me... there are heroes in this story."" https://t.co/BL8nCterLu",739860582585798656
A deal has been struck to return CBS-owned stations to Dish satellite network after a 3-day blackout for more than… https://t.co/pZcTGnjq92,934174810174820352
Prepare to say goodbye to Cassini. The NASA mission ends Friday after 13 years observing the Saturn system… https://t.co/V6H4ZMDHg8,908383677494816768
Malware on Trump hotel chain's payment systems apparently was undetected for a year http://t.co/tY9tmDKQUh @CNNMoney http://t.co/UyEmXT8zd5,649421914172203008
Ready to explore these places with @Bourdain? #PartsUnknown returns tomorrow and our first stop is LA. https://t.co/0UIdz1L0Px,858369058768646144
Buckle up. The world's first non-stop flights between Australia and Europe are coming https://t.co/mugaEpwwLn https://t.co/l6WIXgAD31,808178320034721793
"Robert E. Lee feared statues honoring Civil War generals might ""keep open the sores of war,"" historians say https://t.co/cJECQDTlbg",898862368519856128
The Kentucky Coal Mining Museum is switching to solar power https://t.co/8u5IpAJTMs https://t.co/nn4pEnlMMW,850138738734792709
The #PyeongChang2018 Winter Olympics are underway in South Korea. Follow here for the very latest:… https://t.co/uonYwtHIVo,962030867509121025
Inside Tokyo's swankiest capsule hotels https://t.co/XyHAx8UQbw https://t.co/sujAk62K1H,769183958294814722
"Before the day is out, FIFA will have a new president. Follow #FIFAelection updates here: https://t.co/zoNPCI6ZjM https://t.co/UoUKbg6CrP",703197069536837632
"More than 50,000 people were evacuated from a German city on Christmas after a 1.8 ton WWII bomb was found there… https://t.co/PkPtVIeusd",813429923301982210
Occasional fasting could help you live longer: https://t.co/sDwMuoFUG8 via @cnnhealth https://t.co/am7aL4nhfU,708744623234138112
A new primate has been discovered in Angola -- and it's already in danger https://t.co/MnQDzQxOeF https://t.co/TyLgPQPkAo,851437112616509440
.@RobertDowneyJr presented a child with his own 'Iron Man' robotic arm: http://t.co/EMThRWXx5A via @cnnireport,576216202873176064
"Joe Biden is ""confident"" that Hillary Clinton will become the nominee and the next president https://t.co/ekmIoXq5QZ https://t.co/0HDm7w89VZ",730124879962505217
"The year in Melania: an immigrant, a fashion model, a third wife and, by her own account, a notoriously private wom… https://t.co/zlbbNYeR9O",954443497192476672
"BREAKING: Driver of truck in #NiceAttack identified as Mohamad Lahouaiej Bouhel, according to French officials https://t.co/jnFnjuSq2B",753945584613068800
A bunch of North Korea-related posts in the Trump administration are still empty https://t.co/tiQxEPFN61 https://t.co/vydlOaKw1m,895849769066745856
Boeing's 777-9X has folding wings and is expected to be the world's largest twin-engine jet when it begins service… https://t.co/jS2OfJi80L,800388865769017349
"Pizza shop workers took down an armed robber -- but when police took off his mask, they discovered he was their old… https://t.co/P6GwvoajW9",959391126196228097
The CDC is investigating 14 more possible cases of sexually transmitted #Zikavirus https://t.co/Cf3rGFGe5A https://t.co/Uf6PucKANk,702235231751958529
Breaking down Michael Flynn's lies about his Russia calls https://t.co/7sqTwPyoFf https://t.co/yhA3E7DxMQ,936766909487427584
eBay announces that it's dropping PayPal as its main partner for processing payments in favor of Dutch company Adye… https://t.co/vevI8sA8vN,959071374022266881
President-elect Donald Trump reacted to the death of Fidel Castro in a four-word tweet https://t.co/yUw3InolKz https://t.co/kP5ZI5qmTs,802523809869864961
How Rex Tillerson's firing proves that absolute loyalty is all that matters to President Trump | Analysis by… https://t.co/9mIKr5p15Q,973561849148067841
"US quits UN global compact on migration, says it'll set its own policy https://t.co/RAh7v5Q8AK",937263182778945536
Could stem cells offer hope for autism? https://t.co/cNr56F5sdC https://t.co/N8mT4V8iJX,849732394844291072
The world's largest airshow kicks off next week. Here's what to get excited about: https://t.co/rjw6SRDFuS https://t.co/jiTYcGBY9D,751011352244785152
"Young Barack Obama struggles with identity in clip from Netflix's ""Barry"" https://t.co/mYvMX05eSQ https://t.co/kZToU9zte7",809521672680312832
Fact-checking the #SOTU: How do @POTUS' claims stack up? https://t.co/EU3nmliGxQ https://t.co/XzTgwAUkyF,687417345200013312
.@Starbucks recalls two food products because of listeria or allergen concerns https://t.co/6y8cvvL0Pp https://t.co/xRZLZ970UN,707347038514585608
The moment of truth looms for the House Freedom Caucus with the health care vote https://t.co/0LnyOZ8T5X https://t.co/J5vxdbZHe9,844353183946346496
"US and Afghan officials assess damage from ""mother of all bombs"" dropped on ISIS tunnels in Afghanistan… https://t.co/IwLPuIEumy",852815447862923265
"Days before Comey was fired, he sought more resources from Justice Dept. for FBI’s Russia probe, sources tell CNN… https://t.co/61AfZrmNCb",862352041846480897
"President Uhuru Kenyatta has won re-election in Kenya, defeating longtime rival Raila Odinga in a tense contest… https://t.co/O5BpUDM9GD",896105821217488896
"""There are no words. ... I'm blessed. (Some parents were) not as lucky. I woke up this morning with an empty feelin… https://t.co/5w4GnXwRWB",964230958860918787
The US Navy has stopped the search and rescue mission to find three sailors who went missing after their plane cras… https://t.co/UqS0KKelgO,934149697358454784
"President Trump announced that Gina Haspel, who is currently CIA deputy director, is his pick to replace Mike Pompe… https://t.co/kOrlaAu4v7",973566877657124864
"Former President Obama champions global leaders' commitment to the Paris Climate accord, despite the US' withdrawal… https://t.co/ZAp7XcK5pI",882193296717688832
"This is Donald Trump. He meant exactly what you think, writes @zbyronwolf https://t.co/Ta8mmikLph",986906213505032192
"Fearing the apocalypse, Utah parents fatally drugged their children and themselves, police say. http://t.co/Nwk2xYHrmy",560452405272129536
It's official -- Britain will have more women members of Parliament than ever before https://t.co/Vhck7j6hMf https://t.co/OzlH1o0bTK,873185920769458181
GOP leaders are holding a press conference on Capitol Hill. Watch live on @CNNgo: https://t.co/UYpqI3w42L https://t.co/z8U1hKRI94,826449213315809280
"Homeland Security's head of community outreach once said blacks turned cities into ""slums"" with ""laziness, drug use… https://t.co/2o0BbPPmCV",931294452773158912
"The ""sexist, predatory"" culture at Fox News ""continues to grow,"" @davidzurawik tells @brianstelter https://t.co/m9wvJou9bg",851097279381606400
The #royalbaby will be fifth in line to the British throne https://t.co/TqD87B2N9t,988340613660774400
Trump and Clinton didn't shake hands at the debate. Can they put aside their acrimony at a charity dinner?… https://t.co/HVMFDOL1Ml,789242674654093312
First openly transgender state lawmaker elected in Virginia https://t.co/EnPCUljFUh https://t.co/FPyWKgU49D,928215177278971906
"Real ""Siberian unicorn"" may have roamed the planet far more recently than we thought: https://t.co/DeGMCYw6TY https://t.co/woFNMV47QS",714876530611130368
"BREAKING: Democrat Ralph Northam will win Virginia’s governor race, CNN projects https://t.co/BARA8oQvDR… https://t.co/6hwP00f19L",928068129175101440
"Man shot near San Francisco gay pride event, suspects detained.
http://t.co/ptjahElTOX http://t.co/dqQ5fur3it",615089716359245824
"Rudy Giuliani on Trump's children: ""Once he gets into government, they will not be advising him"" #CNNSOTU https://t.co/L4upOlQDDi",797855425093890052
"Meek Mill's prison sentence draws outrage, sparking a criminal justice debate https://t.co/cfb9YKVjEX https://t.co/HmM56WZoVf",929175861336690690
"The United States and Canada will co-host an international summit on the North Korean nuclear threat in Vancouver,… https://t.co/2yAjPO0yUD",953056960911495169
"The American opioid crisis is only part of an overall drug abuse emergency.

Cocaine-related overdose deaths among… https://t.co/7z19TxTGri",937825131996631040
"Think of it as Blue Apron for food stamp recipients.

That's how Budget Director Mick Mulvaney described the Trump… https://t.co/91irhDT3lW",963224085051387909
"Court blocks release of Brendan Dassey, seen in ""Making a Murderer"" series https://t.co/33vkE9OU9M https://t.co/hakQb8y3jW",799399222579752960
A new Democratic ad seeks to undercut the GOP's message on tax cuts https://t.co/48ZiWRQJsN,935253445564600322
Exclusive: Inside the GOP plan to discredit James Comey https://t.co/eLsag30vZ1 https://t.co/R3TRcZhoQ0,984392570888491009
Genetic testing company 23andMe has been give federal approval to sell at-home kits that test for three breast canc… https://t.co/RNTagEgDS2,971183930857664513
This baby wears the most amazing costumes while she naps https://t.co/tWCk7Kq9J2 https://t.co/nKNDCZVXXc,771921048510029824
.@realDonaldTrump introduces @SarahPalinUSA at Iowa rally  https://t.co/EoCpZV1dHY https://t.co/N4yPI9ssNk,689598659516895232
Scott Pruitt is set to face tough questions today as he goes before two House committees amid a string of controver… https://t.co/jOtK3ajNwi,989459085350375424
"See the emotional moment this Hurricane Harvey survivor, who lost everything, learned his dad survived the storm… https://t.co/p80qLUsJ6l",902212635168571396
"For the first time, @HillaryClinton said she is ""sorry"" for using a private email server http://t.co/4AljEb8GzD http://t.co/j8mkb3sWBU",641366054300594176
"Amid reports of measles cases, here's how countries around the world are trying to encourage more vaccinations… https://t.co/ivu0ArZkNA",872279699166310400
A mother furiously asks President Trump to “please do something” about guns. She had just made funeral arrangements… https://t.co/osoEPfDL8v,964365006392315904
The answer to one of the most critical questions at the heart of the Russia investigation may well lie in the grand… https://t.co/BFy1MLRRdg,939276888811495424
27 US service members have been killed in noncombat air crashes this year https://t.co/vMLSjhMC9R,992124404564942848
".@Ferrari chief: An electric version would be almost ""obscene"" https://t.co/CUrpXJmVHq https://t.co/Ig55WnhwGU",704791584865443840
"UK to launch inquiry into tainted blood product that killed 2,400 patients https://t.co/NOIpC3VAdF https://t.co/IFnA7WDinF",884822938662436864
"Cybersecurity experts to Trump: U.S. should train 100,000 hackers https://t.co/77qWSbZatw",804886626497417216
"Twitter's new 280-character limit has some people complaining, and others using the extra characters to make jokes… https://t.co/LkcntYWdYt",928047543006715904
Russian protesters mark anniversary of Boris Nemtsov's death https://t.co/wri7ZvtudT https://t.co/mVR5lM2MZD,835908791451467790
This is what $20 million hidden in the box spring of a mattress looks like https://t.co/LCQppBScMa https://t.co/BAiRYvaDS1,823996049580822528
What it means to be pansexual https://t.co/irN5RBCxYb https://t.co/i8Vkm5pLwt,663768516470972416
Former Secretary of State @Madeleine Albright says President Trump should give up Twitter for his international trip https://t.co/u95MYews3T,865176951325118464
France carried out more raids as at least two men linked to #ParisAttacks remain at large: https://t.co/pRTof9ogmt https://t.co/8YQxlaz15l,666562038932615169
Scientists have figured out why Sherpas are so good at climbing Mt. Everest: https://t.co/vas37jpZXV https://t.co/4fyTn2Youb,664412258836025344
"Source: Trump ""is being advised by many people"" to steer clear of firing Mueller, special counsel on Russia probe… https://t.co/8p3lb0o0C0",874432508233908225
Neighbors sue @justinbieber over 'offensive' behavior. Here's what the lawsuit claims: http://t.co/W5E8pvfDIZ http://t.co/fMJDnewRuo,578911407829188608
"Secretary of State John Kerry slams ""inexcusable attacks"" on Aleppo civilians. Watch live: https://t.co/oZz0jU4MJI https://t.co/BgUQVZJE9n",809483746952945664
The New York City Marathon will go on as planned this weekend -- but with beefed-up security https://t.co/OnS6hqWlat https://t.co/twF9X0Tanj,926021089003786240
"Superstar musician Prince has died, says a family member reached by CNN https://t.co/5vnosBa06O https://t.co/zqqQo3wVVM",723206119280222208
"Hillary Clinton: ""I'm the only candidate who has gotten more votes than Trump"" #DemTownHall https://t.co/DBvK49BaWu https://t.co/sdibqWjsFm",709195342626091013
"Cillizza: So many people had the worst week in Washington, it's hard to pick just one https://t.co/U9PThp6EcP https://t.co/0ieIATIeIA",891849664923934720
JUST IN: Singer-songwriter Bob Dylan awarded the 2016 Nobel Prize in Literature https://t.co/gpUrqE50aE https://t.co/CfUtPuISJt,786524639841443840
